count,word,aoa,score
113090086.0,UNTIL,5.89,19200354.15959253
86395556.0,KNOWN,4.5,19199012.444444444
242876222.0,WEBSITE,12.66,19184535.70300158
173422161.0,ADVANCED,9.05,19162669.723756906
80694073.0,STAY,4.22,19121818.2464455
176295589.0,STOCK,9.22,19120996.63774403
164834442.0,REGISTER,8.63,19100167.091541134
165671626.0,GALLERY,8.68,19086592.85714286
93061804.0,FAR,4.88,19070041.80327869
111064464.0,SAFETY,5.84,19017887.671232875
149001702.0,TOPIC,7.84,19005319.13265306
142087909.0,OFFERS,7.48,18995709.759358287
90010174.0,CHOOSE,4.74,18989488.185654007
60179071.0,HAIR,3.17,18983934.06940063
95412416.0,GIFTS,5.05,18893547.72277228
100013194.0,EARLY,5.31,18834876.45951036
67415846.0,OUTSIDE,3.58,18831241.89944134
58387028.0,FLOWERS,3.11,18773963.987138264
87829598.0,MAKES,4.68,18767008.11965812
127768853.0,SELLER,6.84,18679656.87134503
175916536.0,CREDIT,9.42,18674791.507431
56677377.0,DOOR,3.05,18582746.55737705
121986327.0,AREAS,6.58,18538955.47112462
85241485.0,LAKE,4.61,18490560.737527113
147259825.0,AGAINST,7.97,18476765.99749059
64008398.0,HILL,3.47,18446224.207492795
159478972.0,REQUIRED,8.67,18394345.098039214
118818608.0,MILLION,6.47,18364545.285935085
97561755.0,TICKETS,5.32,18338675.7518797
139710600.0,PERFORMANCE,7.74,18050465.11627907
128314924.0,RANGE,7.11,18047106.04781997
82515596.0,HIGHER,4.58,18016505.676855896
117451031.0,ENERGY,6.52,18013961.80981595
91924001.0,FEEL,5.11,17989041.291585125
49156828.0,HANDS,2.74,17940448.17518248
132369252.0,EXAMPLE,7.39,17911942.08389716
155254497.0,MEDICAL,8.68,17886462.788018435
84857974.0,LATER,4.75,17864836.63157895
161518557.0,SERIES,9.05,17847354.364640884
106466033.0,ARTS,5.97,17833506.365159128
101090970.0,COSTS,5.67,17829095.23809524
77515342.0,STARTED,4.37,17738064.530892447
202346767.0,DIGITAL,11.42,17718631.08581436
90478880.0,TOWN,5.11,17706238.747553814
123160529.0,YET,6.96,17695478.304597702
105837757.0,DAILY,6.0,17639626.166666668
116495721.0,POPULAR,6.61,17624163.54009077
151531225.0,ARTICLES,8.61,17599445.412311267
107215961.0,LIVING,6.1,17576387.04918033
69395609.0,NICE,3.95,17568508.607594933
94800899.0,TIPS,5.42,17490940.77490775
90249265.0,HEART,5.17,17456337.52417795
150106274.0,ISSUES,8.6,17454217.906976745
141765729.0,RECENT,8.13,17437359.040590405
94501729.0,COVER,5.42,17435743.35793358
83166717.0,WRITING,4.77,17435370.440251574
103331913.0,WEATHER,5.94,17395944.949494947
112466751.0,INCLUDES,6.47,17382805.40958269
142498232.0,PROGRAMS,8.2,17377833.17073171
109697600.0,MESSAGES,6.32,17357215.189873416
114515959.0,REPORTS,6.6,17350902.87878788
77203075.0,BUILD,4.45,17349005.617977526
87572240.0,BEAUTY,5.05,17341037.623762377
118106080.0,COMPANIES,6.84,17266970.76023392
66753480.0,HOMES,3.87,17248961.240310077
81258789.0,OH,4.72,17215845.127118643
101303808.0,CALENDAR,5.89,17199288.285229202
72455943.0,CLOTHING,4.22,17169654.739336494
110086585.0,TRADE,6.42,17147443.146417446
121844371.0,FUTURE,7.16,17017370.25139665
106405208.0,LOT,6.26,16997637.060702875
193271293.0,INSURANCE,11.4,16953622.192982454
126228968.0,OFFER,7.48,16875530.481283426
123311561.0,POSSIBLE,7.32,16845841.666666664
98581698.0,WORKS,5.86,16822815.358361773
103921220.0,UPON,6.18,16815731.39158576
148628729.0,COMMENT,8.84,16813204.63800905
57491372.0,TRYING,3.44,16712608.139534885
59651113.0,TREE,3.57,16708995.23809524
116097842.0,FILM,6.95,16704725.467625901
116883588.0,NET,7.0,16697655.42857143
145490029.0,MOBILE,8.72,16684636.353211008
63234550.0,THANK,3.79,16684577.83641161
144646164.0,PAYMENT,8.67,16683525.25951557
57191675.0,FEET,3.44,16625486.918604653
83015916.0,LOSS,5.0,16603183.2
61004175.0,KITCHEN,3.68,16577221.467391305
176829177.0,PROCESS,10.7,16526091.308411215
65077140.0,NUMBERS,3.94,16517040.609137055
113756376.0,PRESIDENT,6.89,16510359.361393325
139242226.0,QUOTE,8.44,16497894.075829385
126517399.0,WAR,7.67,16495097.653194265
111170350.0,LOG,6.74,16494117.210682493
146906651.0,TAX,8.94,16432511.29753915
84556943.0,CHURCH,5.15,16418823.883495145
108024858.0,STUDIES,6.58,16417151.671732524
109528141.0,FURTHER,6.68,16396428.293413175
67311992.0,PHONES,4.11,16377613.625304135
79172952.0,CASH,4.84,16358047.933884298
120272948.0,INTEREST,7.37,16319260.24423338
72879426.0,RUNNING,4.47,16304122.147651007
76100888.0,HELD,4.67,16295693.361884367
81444510.0,STUFF,5.0,16288902.0
220626128.0,DOWNLOAD,13.56,16270363.421828907
152776595.0,APPLICATION,9.39,16270137.912673054
83135749.0,SPEED,5.11,16269226.810176125
119150817.0,SIMILAR,7.33,16255227.421555253
102234743.0,RECORD,6.3,16227736.984126985
112385243.0,TRACK,6.94,16193839.048991354
101771329.0,RECORDS,6.3,16154179.206349207
83671730.0,HOLIDAY,5.19,16121720.616570326
78843808.0,RIVER,4.9,16090573.061224487
125515260.0,EVENT,7.81,16071096.030729836
69997427.0,TAKING,4.37,16017717.848970253
100264634.0,EVER,6.26,16016714.696485626
58777731.0,BOY,3.67,16015730.517711172
147177212.0,STANDARD,9.2,15997523.043478262
77038135.0,SOON,4.83,15949924.430641824
65453403.0,ROOMS,4.11,15925402.18978102
107589584.0,SEVERAL,6.77,15892109.89660266
94113765.0,TOGETHER,5.94,15844068.181818182
76806341.0,LINES,4.85,15836358.969072167
86290420.0,HALF,5.45,15833104.587155962
99143011.0,EITHER,6.28,15787103.66242038
68648778.0,CHRISTMAS,4.35,15781328.27586207
59447388.0,WALL,3.79,15685326.649076518
137679195.0,OPTIONS,8.79,15663162.116040954
74230978.0,CROSS,4.74,15660543.88185654
169256248.0,ESTATE,10.84,15614045.018450186
149320234.0,USERS,9.57,15602950.26123302
105625616.0,PAST,6.78,15578999.4100295
68080206.0,STARTING,4.37,15578994.508009152
44201358.0,JUMP,2.84,15563858.450704224
107839275.0,COMMON,6.94,15538800.432276655
74026748.0,INSIDE,4.77,15519234.381551364
137089538.0,RATES,8.84,15507866.28959276
127425045.0,RESULT,8.22,15501830.291970802
67102388.0,SUMMER,4.33,15497087.297921475
83216831.0,DEATH,5.37,15496616.573556798
142048771.0,LEGAL,9.17,15490596.619411126
76212141.0,SOMEONE,4.92,15490272.56097561
40401241.0,COUNT,2.61,15479402.681992335
153788544.0,SERVER,9.94,15471684.507042253
113691786.0,NOTICE,7.35,15468270.204081636
65264239.0,WIN,4.22,15465459.478672987
65832126.0,SONG,4.26,15453550.704225352
83444756.0,ALONG,5.41,15424169.31608133
48831449.0,GETS,3.17,15404242.586750787
160812623.0,INDUSTRY,10.44,15403507.950191572
58125159.0,SON,3.78,15377026.190476192
85523201.0,NONE,5.57,15354255.116696587
98494166.0,BILL,6.42,15341770.404984426
103906182.0,PERIOD,6.78,15325395.57522124
137134662.0,EXPERIENCE,8.95,15322308.603351954
103878661.0,PLANNING,6.78,15321336.430678464
125524478.0,FILES,8.21,15289217.783191228
64112042.0,BROWN,4.2,15264771.904761905
117119498.0,DELIVERY,7.68,15249934.635416668
88447610.0,CLEAR,5.8,15249587.931034485
89744012.0,MAGAZINE,5.89,15236674.363327675
127719981.0,COURT,8.39,15222882.1215733
63301836.0,WANTED,4.16,15216787.5
91189968.0,DEALS,6.0,15198328.0
70113140.0,MOVE,4.62,15176004.329004327
66297175.0,TOOK,4.37,15170978.260869564
74145758.0,HOPE,4.89,15162731.697341515
151553180.0,STAFF,10.0,15155318.0
107497778.0,GOLD,7.1,15140532.112676058
111973466.0,DISCUSSION,7.4,15131549.45945946
81652767.0,NEAR,5.41,15092932.902033273
111394818.0,ENTERTAINMENT,7.39,15073723.680649525
62663785.0,FEED,4.17,15027286.570743404
87661475.0,WIDE,5.84,15010526.54109589
58382492.0,STARS,3.89,15008352.699228793
43506778.0,BALL,2.9,15002337.241379313
132141721.0,PASSWORD,8.83,14965087.31596829
128427156.0,ISSUE,8.6,14933390.23255814
70164946.0,MIDDLE,4.7,14928711.914893614
89324930.0,CAMERA,6.0,14887488.333333336
94730251.0,PLUS,6.37,14871310.98901099
107121885.0,COLLECTION,7.21,14857404.299583912
86573186.0,MODELS,5.83,14849603.08747856
97649084.0,FINAL,6.58,14840286.32218845
97258243.0,CENTRE,6.57,14803385.540334854
113453183.0,ORIGINAL,7.67,14791810.039113427
105014961.0,WHETHER,7.11,14770036.70886076
95606752.0,MARK,6.48,14754128.395061728
79791224.0,KING,5.42,14721628.044280445
96020036.0,ELSE,6.53,14704446.55436447
125340846.0,RELEASE,8.53,14694120.281359907
132187702.0,ADDITIONAL,9.0,14687522.444444446
90554932.0,COMMERCIAL,6.17,14676650.243111832
69889118.0,COMING,4.77,14651806.70859539
82222044.0,REMEMBER,5.63,14604270.692717586
53495303.0,BOYS,3.67,14576376.839237055
71289039.0,BUSH,4.9,14548783.469387755
85584600.0,QUICK,5.89,14530492.35993209
93807963.0,FACT,6.47,14498912.364760434
61059905.0,PARENTS,4.22,14469171.800947867
70639535.0,HUGE,4.9,14416231.63265306
70420316.0,KIND,4.89,14400882.617586913
73571749.0,WEEKS,5.11,14397602.54403131
89396475.0,ERROR,6.21,14395567.63285024
106154969.0,LIMITED,7.38,14384142.14092141
64542291.0,FRIENDLY,4.5,14342731.333333336
70613606.0,WOMAN,4.95,14265374.949494947
124620318.0,REQUEST,8.74,14258617.620137302
158982297.0,ACCESSORIES,11.15,14258501.973094167
113841948.0,CENTRAL,8.0,14230243.5
92002729.0,INCLUDED,6.47,14219896.29057187
63559754.0,GLASS,4.47,14219184.340044744
91559349.0,BANK,6.44,14217290.217391305
67339854.0,LETTER,4.74,14206720.253164556
106119933.0,POWERED,7.48,14187156.818181815
129054826.0,POKER,9.1,14181849.010989012
92551460.0,OFTEN,6.53,14173271.05666156
151008079.0,FEEDBACK,10.7,14112904.579439253
109213691.0,PROVIDES,7.74,14110295.99483204
58491725.0,HORSE,4.15,14094391.56626506
52738089.0,EYE,3.75,14063490.4
47364531.0,GOES,3.37,14054756.973293768
73183983.0,NOTHING,5.21,14046829.750479847
116282824.0,TERM,8.28,14043819.3236715
109389038.0,ABLE,7.79,14042238.510911426
75393868.0,MIND,5.37,14039826.44320298
47344388.0,FAMILIES,3.38,14007215.384615386
66811153.0,BUTTON,4.78,13977228.661087865
48053008.0,EYES,3.44,13968897.674418606
104908310.0,DUE,7.53,13932046.480743693
122592252.0,MAJOR,8.8,13930937.727272727
65501110.0,FALL,4.71,13906817.409766454
92039679.0,AMOUNT,6.63,13882304.524886878
98839705.0,AGO,7.12,13881981.039325844
90506560.0,WEIGHT,6.53,13860116.385911178
77287578.0,DOUBLE,5.58,13850820.430107525
61348302.0,CUT,4.43,13848375.169300225
81561217.0,THOUGHT,5.89,13847405.263157895
75287070.0,SUNDAY,5.44,13839534.926470587
74170036.0,ANYONE,5.36,13837693.28358209
61532852.0,BUILT,4.45,13827607.191011235
102316998.0,ISLAND,7.41,13807961.943319837
58453720.0,FORWARD,4.24,13786254.716981132
106342539.0,DISPLAY,7.72,13774940.284974094
77333335.0,VIEWS,5.63,13735938.721136767
80821946.0,DOING,5.89,13721892.35993209
87882874.0,CHAPTER,6.42,13688921.183800625
63777575.0,HOLD,4.67,13656868.308351178
84804638.0,SHOWS,6.21,13656141.384863125
97049762.0,CHEAP,7.11,13649755.555555554
111356320.0,AGREEMENT,8.16,13646607.843137255
127014703.0,AUDIO,9.32,13628187.017167382
118127636.0,REFERENCE,8.67,13624871.510957325
123162607.0,PROFESSIONAL,9.06,13594106.732891833
71366336.0,SIX,5.25,13593587.80952381
62896274.0,TELEPHONE,4.63,13584508.423326135
62377151.0,PA,4.6,13560250.217391305
58986603.0,MA,4.35,13560138.620689655
50701997.0,DARK,3.74,13556683.689839572
81913366.0,KINGDOM,6.05,13539399.338842975
68982994.0,FOLLOW,5.11,13499607.436399216
53312008.0,PLANT,3.95,13496710.88607595
57403313.0,TOLD,4.26,13474956.103286386
114532201.0,JOURNAL,8.5,13474376.588235294
84037810.0,PRACTICE,6.24,13467597.756410254
92709785.0,PLAYER,6.89,13455701.741654573
71518871.0,GAS,5.32,13443396.804511275
29768415.0,MOM,2.22,13409195.945945945
113788074.0,IMAGES,8.5,13386832.23529412
139566375.0,SOCIAL,10.43,13381244.007670185
64600528.0,VOICE,4.83,13374850.517598346
53462150.0,MORNING,4.0,13365537.5
101024266.0,STYLE,7.58,13327739.577836413
60975784.0,STRONG,4.58,13313489.956331875
70551270.0,ZIP,5.3,13311560.37735849
64197954.0,EVERYONE,4.83,13291501.863354035
148330257.0,FINANCIAL,11.16,13291241.666666664
96242209.0,MINUTES,7.26,13256502.61707989
57912422.0,TAKES,4.37,13252270.4805492
77183863.0,SCREEN,5.84,13216414.897260275
79199815.0,FORCE,6.0,13199969.166666664
68222335.0,CHOICE,5.17,13195809.477756284
79615682.0,COPY,6.06,13137901.320132013
75918053.0,BELIEVE,5.78,13134611.24567474
94700371.0,AUTO,7.22,13116394.87534626
46922000.0,TEN,3.58,13106703.910614526
80659036.0,NATURE,6.16,13093999.350649353
57790060.0,BRING,4.42,13074674.208144795
100012522.0,MILES,7.65,13073532.2875817
110051463.0,EDITION,8.42,13070245.011876484
63831932.0,MEDICINE,4.89,13053564.82617587
52815755.0,FISH,4.05,13040927.160493828
61873074.0,ROUND,4.75,13025910.315789474
128740445.0,BROWSE,9.89,13017234.074823055
61539280.0,SEA,4.74,12982970.46413502
74748656.0,LOST,5.78,12932293.425605536
84084764.0,ACTIVE,6.53,12876686.676875954
80605361.0,ORDERS,6.26,12876255.750798725
124500817.0,FAX,9.68,12861654.648760332
155733641.0,YAHOO,12.11,12859920.809248555
86255673.0,CASES,6.74,12797577.596439168
111199035.0,SOCIETY,8.7,12781498.27586207
105946662.0,MEANS,8.29,12780055.729794934
86985936.0,SORT,6.81,12773265.198237887
51076716.0,PAPERS,4.0,12769179.0
54096391.0,LONGER,4.24,12758582.783018868
81894680.0,BASE,6.42,12756180.685358254
73434482.0,ADDITION,5.76,12749042.01388889
46901429.0,CAT,3.68,12744953.532608695
70957750.0,LEAVE,5.58,12716442.652329747
64198152.0,POLICE,5.05,12712505.346534654
82113875.0,BIT,6.47,12691479.907264298
53406486.0,REST,4.22,12655565.402843602
158410645.0,FORUMS,12.52,12652607.428115016
45133501.0,CUP,3.57,12642437.25490196
51697361.0,PRETTY,4.09,12639941.564792175
76445684.0,SEASON,6.05,12635650.247933885
74359141.0,MENU,5.89,12624641.935483873
67052567.0,ALLOW,5.32,12603865.977443608
61502285.0,BLOOD,4.89,12577154.396728015
91905891.0,THOUGH,7.32,12555449.590163933
66703287.0,SUPER,5.32,12538211.842105262
68687814.0,SATURDAY,5.48,12534272.627737224
47588521.0,HEAR,3.8,12523295.0
79958318.0,NOTES,6.4,12493487.1875
51331999.0,TELEVISION,4.11,12489537.469586374
105891641.0,DIRECTOR,8.5,12457840.11764706
47959756.0,FARM,3.85,12457079.48051948
51033173.0,PLAYING,4.1,12447115.36585366
55972678.0,USES,4.5,12438372.888888888
78078059.0,ENGINE,6.28,12432811.942675158
85617922.0,SIMPLE,6.89,12426403.773584904
65574606.0,LATE,5.28,12419432.954545453
60720801.0,GROUND,4.89,12417341.717791412
75985266.0,ANYTHING,6.12,12415893.1372549
85202530.0,WHOLE,6.89,12366114.65892598
105101771.0,NATURAL,8.5,12364914.23529412
63168116.0,SAFE,5.11,12361666.536203522
121345834.0,COMMITTEE,9.83,12344438.860630725
88332962.0,GOLF,7.16,12337005.865921788
56499843.0,COOL,4.58,12336210.262008736
94815082.0,INDIVIDUAL,7.7,12313647.012987012
69062618.0,RETURNS,5.61,12310627.094474152
79633609.0,ACTIVITY,6.47,12308131.221020093
58094311.0,RULE,4.72,12308116.737288134
71765763.0,HOUR,5.85,12267651.794871796
54831021.0,SKIN,4.48,12239067.187499998
102580860.0,PRO,8.39,12226562.574493445
98528318.0,MATERIAL,8.06,12224357.071960295
57103658.0,BIN,4.68,12201636.324786326
50630393.0,APPLE,4.15,12200094.69879518
109504766.0,UPDATED,9.0,12167196.222222222
97747750.0,HOSTING,8.05,12142577.639751552
66395121.0,ALMOST,5.47,12138047.714808045
95132338.0,TOPICS,7.84,12134226.785714285
53824933.0,FLOOR,4.44,12122732.657657655
68854520.0,SENT,5.68,12122274.647887325
65009731.0,TOOL,5.37,12106095.158286778
54170529.0,POP,4.48,12091635.937499998
91486135.0,RISK,7.58,12069410.949868076
93714361.0,UNIT,7.79,12030084.85237484
83592616.0,ENOUGH,6.96,12010433.333333336
54346724.0,RING,4.53,11997069.315673288
45454173.0,HEARD,3.8,11961624.47368421
79998480.0,GROWTH,6.7,11940071.641791046
74073467.0,SILVER,6.21,11928094.524959745
103521037.0,OFFICIAL,8.68,11926386.751152076
44295187.0,OLDER,3.72,11907308.333333332
64649558.0,ANSWER,5.43,11905995.948434625
40819336.0,CHAIR,3.43,11900681.04956268
69315004.0,SCORE,5.83,11889366.03773585
79255339.0,WESTERN,6.67,11882359.67016492
115168234.0,COMPUTERS,9.7,11873013.81443299
78421168.0,PACKAGE,6.61,11864019.364599092
66638842.0,MALE,5.63,11836384.01420959
48646296.0,FATHER,4.11,11836081.751824815
106103720.0,SOLUTIONS,9.0,11789302.222222222
83082522.0,COUNTRIES,7.05,11784754.89361702
64814116.0,SPRING,5.5,11784384.727272727
40498015.0,FOOT,3.44,11772678.779069768
51536707.0,WINTER,4.38,11766371.461187216
77070740.0,TYPES,6.58,11712878.419452887
74283471.0,VOLUME,6.35,11698184.40944882
84317690.0,CUSTOMERS,7.21,11694547.850208046
89749339.0,KNOWLEDGE,7.68,11686111.848958336
45432300.0,CLEAN,3.89,11679254.498714652
49272598.0,WRONG,4.22,11675971.090047395
94069113.0,VIDEOS,8.06,11671105.831265507
84065293.0,RESPONSE,7.22,11643392.382271467
67352673.0,CHANNEL,5.79,11632586.010362696
53491312.0,OUTDOOR,4.6,11628546.086956525
107785779.0,SPECIFIC,9.28,11614846.875
49452604.0,SONGS,4.26,11608592.488262912
82342853.0,CREATED,7.1,11597584.929577464
77914316.0,ALBUM,6.72,11594392.261904765
56038634.0,FOOTBALL,4.84,11578230.165289255
88770071.0,CONSTRUCTION,7.67,11573672.881355932
144200144.0,LOGIN,12.47,11563764.554931834
52006621.0,MAYBE,4.5,11557026.888888888
102837602.0,AVERAGE,8.9,11554786.741573036
56471180.0,WROTE,4.89,11548298.56850716
52877471.0,PARTIES,4.58,11545299.344978165
76597151.0,ACROSS,6.64,11535715.512048194
80717798.0,ENTRY,7.0,11531114.0
97233632.0,REQUIREMENTS,8.44,11520572.511848342
37537204.0,DROP,3.26,11514479.754601227
40572636.0,SHIRT,3.53,11493664.589235127
69469598.0,LENGTH,6.05,11482578.181818182
94036312.0,PERCENT,8.19,11481845.177045178
37387206.0,ORANGE,3.26,11468468.09815951
61290306.0,HALL,5.35,11456131.962616825
67398005.0,FURNITURE,5.89,11442785.229202038
48255033.0,TRIP,4.22,11434841.943127962
63947745.0,MAPS,5.6,11419240.17857143
83625620.0,CHAT,7.33,11408679.399727147
77295630.0,PLANS,6.78,11400535.398230087
60666200.0,SHIP,5.33,11382026.26641651
61073308.0,EARTH,5.37,11373055.493482307
78292986.0,PLAYERS,6.89,11363278.084179973
39186605.0,WALK,3.45,11358436.231884055
100868970.0,STATEMENT,8.89,11346340.83239595
36636558.0,ONES,3.23,11342587.61609907
62667516.0,READY,5.53,11332281.37432188
104230315.0,ELECTRONICS,9.21,11317080.89033659
67309657.0,IDEAS,5.95,11312547.394957982
113067567.0,CELL,10.0,11306756.7
65904680.0,CAUSE,5.84,11285047.94520548
45480506.0,PET,4.05,11229754.567901237
67360843.0,LEVELS,6.0,11226807.166666666
102552342.0,REGION,9.14,11220168.708971553
52507183.0,BORN,4.68,11219483.547008548
51816428.0,MOVING,4.62,11215677.056277057
77375075.0,BAR,6.9,11213778.985507246
82178167.0,OIL,7.33,11211209.68622101
53247607.0,HIT,4.75,11210022.52631579
100765188.0,UPDATE,9.0,11196132.0
51156220.0,WOOD,4.58,11169480.349344978
83949754.0,FIGURE,7.53,11148705.710491367
68569061.0,BAND,6.16,11131341.07142857
92579731.0,LYRICS,8.32,11127371.514423076
65407567.0,FEMALE,5.89,11104850.084889643
90037485.0,RECEIVED,8.11,11102032.675709002
90001988.0,TREATMENT,8.11,11097655.733662147
128994593.0,STATUS,11.63,11091538.521066207
73689002.0,ROLE,6.65,11081052.932330826
43074829.0,WIND,3.89,11073220.822622107
68755779.0,SHOWN,6.21,11071784.057971014
81110725.0,JAPAN,7.33,11065583.219645293
51160616.0,DANCE,4.63,11049809.071274301
81983061.0,INCREASE,7.42,11048930.053908356
46610382.0,PARENT,4.22,11045114.21800948
124949540.0,ANALYSIS,11.32,11037945.229681978
55721876.0,GREATER,5.05,11034034.851485148
54062139.0,BEHIND,4.9,11033089.591836734
45322858.0,GUY,4.11,11027459.367396593
65459222.0,IDEA,5.95,11001549.915966386
41782645.0,PINK,3.8,10995432.894736843
49918570.0,TEACHERS,4.55,10971114.285714284
60316327.0,PAID,5.5,10966604.909090908
47449450.0,WATCHES,4.33,10958302.540415704
60747209.0,HOSPITAL,5.55,10945443.063063065
62683851.0,SPORT,5.74,10920531.533101045
44858110.0,SQUARE,4.11,10914381.99513382
88328938.0,RECEIVE,8.11,10891361.035758324
72576719.0,JEWELRY,6.67,10881067.316341827
101987691.0,CONFERENCE,9.39,10861308.9456869
41835168.0,ICE,3.86,10838126.424870467
89075990.0,CURRENTLY,8.22,10836495.13381995
56804611.0,TEACHING,5.25,10819925.904761903
61836702.0,FAVORITE,5.72,10810612.23776224
31533328.0,UPS,2.92,10799084.93150685
58144287.0,WAYS,5.39,10787437.291280147
33518573.0,FLOWER,3.11,10777676.205787782
92431559.0,SUBMIT,8.58,10772908.974358974
83431590.0,AMONG,7.75,10765366.451612905
81320471.0,STORAGE,7.56,10756676.058201058
82807581.0,BRAND,7.72,10726370.595854923
64153502.0,CAMERAS,6.0,10692250.333333334
45733685.0,GIVES,4.28,10685440.420560747
45494334.0,CHANGED,4.26,10679421.126760563
41109010.0,BUS,3.85,10677664.935064934
61265768.0,LARGER,5.74,10673478.7456446
52716319.0,STRING,4.94,10671319.635627527
69665958.0,MACHINE,6.53,10668600.0
63828244.0,DEAL,6.0,10638040.666666666
112893718.0,COUNCIL,10.63,10620293.320790216
73664932.0,RATHER,6.94,10614543.515850144
55180611.0,VAN,5.2,10611655.961538462
29552509.0,SLEEP,2.79,10592297.132616486
